,file_name
114,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299311.wav
115,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299312.wav
116,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299313.wav
117,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299314.wav
118,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299315.wav
119,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299316.wav
120,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299317.wav
121,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299318.wav
122,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299319.wav
123,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299320.wav
124,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299321.wav
125,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299322.wav
126,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299323.wav
127,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299324.wav
128,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299325.wav
129,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299326.wav
130,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299328.wav
131,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299329.wav
132,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299330.wav
133,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299331.wav
134,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299332.wav
135,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299333.wav
136,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299334.wav
137,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299335.wav
138,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299336.wav
139,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299337.wav
140,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299338.wav
141,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299339.wav
142,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299340.wav
143,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299341.wav
144,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299342.wav
145,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299343.wav
146,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299344.wav
147,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299345.wav
148,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299346.wav
149,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299347.wav
150,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299348.wav
151,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299349.wav
152,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299350.wav
153,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299351.wav
154,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299352.wav
155,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299353.wav
156,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299354.wav
157,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299355.wav
158,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299356.wav
159,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299357.wav
160,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299358.wav
161,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299359.wav
162,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299360.wav
163,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299361.wav
164,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299362.wav
165,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299366.wav
166,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299367.wav
167,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299368.wav
168,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299369.wav
169,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299370.wav
170,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299371.wav
171,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299372.wav
172,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299373.wav
173,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299374.wav
174,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299375.wav
175,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299376.wav
176,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299377.wav
177,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299378.wav
178,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299379.wav
179,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299380.wav
180,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299387.wav
181,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299388.wav
182,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299389.wav
183,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299390.wav
184,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299391.wav
185,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299392.wav
186,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299393.wav
187,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299394.wav
188,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299395.wav
189,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299398.wav
190,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299402.wav
191,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299403.wav
192,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299404.wav
193,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299405.wav
194,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299406.wav
195,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299407.wav
196,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299408.wav
197,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299409.wav
198,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299410.wav
199,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299411.wav
200,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299412.wav
201,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299413.wav
202,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299414.wav
203,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299415.wav
204,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299416.wav
205,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299417.wav
206,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299418.wav
207,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299419.wav
208,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299420.wav
209,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299421.wav
210,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299422.wav
211,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299424.wav
212,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299425.wav
213,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299426.wav
214,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299427.wav
215,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299428.wav
216,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299429.wav
217,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299430.wav
218,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299431.wav
219,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299827.wav
220,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299828.wav
221,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299829.wav
222,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299833.wav
223,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299834.wav
224,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299835.wav
225,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299847.wav
226,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299848.wav
227,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299849.wav
228,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299851.wav
229,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299852.wav
230,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299853.wav
231,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299856.wav
232,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299857.wav
233,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299858.wav
234,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299860.wav
235,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299861.wav
236,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299862.wav
237,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299866.wav
238,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299867.wav
239,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299868.wav
240,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299914.wav
241,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299915.wav
242,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299916.wav
243,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299917.wav
244,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299918.wav
245,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299919.wav
246,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299920.wav
247,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299921.wav
248,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299922.wav
249,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299923.wav
250,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299924.wav
251,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299925.wav
252,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299926.wav
253,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299927.wav
254,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299928.wav
255,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299929.wav
256,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299930.wav
257,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299931.wav
258,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299932.wav
259,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299933.wav
260,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299934.wav
261,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299935.wav
262,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299936.wav
263,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299937.wav
264,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299938.wav
265,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299939.wav
266,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299940.wav
267,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299941.wav
268,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299942.wav
269,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299943.wav
270,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299944.wav
271,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299945.wav
272,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299946.wav
273,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299947.wav
274,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299949.wav
275,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299950.wav
276,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299951.wav
277,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299952.wav
278,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299953.wav
279,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299954.wav
280,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299955.wav
281,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299956.wav
282,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299957.wav
283,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299958.wav
284,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299959.wav
285,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299960.wav
286,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299961.wav
287,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299962.wav
288,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299963.wav
289,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299964.wav
290,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299965.wav
291,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299966.wav
292,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299967.wav
293,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299968.wav
294,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299969.wav
295,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299970.wav
296,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299971.wav
297,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299972.wav
298,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299973.wav
299,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299974.wav
300,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299975.wav
301,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299976.wav
302,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299977.wav
303,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299978.wav
304,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299980.wav
305,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299981.wav
306,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299982.wav
307,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299983.wav
308,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299984.wav
309,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299985.wav
310,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299986.wav
311,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299987.wav
312,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299988.wav
313,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299989.wav
314,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299990.wav
315,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299991.wav
316,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299992.wav
317,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299993.wav
318,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299994.wav
319,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299995.wav
320,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299996.wav
321,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299997.wav
322,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299998.wav
323,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17299999.wav
324,/datapool_fast/metzrt/Data/clean_multichannel_speech/common_voice_de_17300000.wav
